"ContractLocation","VendorFolder","Filename","FilePath","Extension","FileCreatedDate","DocType","HasSignedKeyword","SigningStatus","IsAmendment","AmendmentNumber","VersionLabel","DateInFilename","CounterpartyName","EffectiveDate","ExpirationDate","Notes"
"03 Archived Contracts","Frazier","Frazier NDA Signed 3.27.26.pdf","Frazier/Frazier NDA Signed 3.27.26.pdf",".pdf","2026-05-05","NDA","True","Unsigned","False","","","3.27.26","Frazier","2026-05-05","",""
"03 Archived Contracts","Gen-Con Group","Gen-Con Group Mutual NDA.docx","Gen-Con Group/Gen-Con Group Mutual NDA.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Gen-Con Group","","",""
"03 Archived Contracts","Graco Inc","Signed NDA DCS 5.3.2021.pdf","Graco Inc/Signed NDA DCS 5.3.2021.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","5.3.2021","Graco Inc","2026-01-14","",""
"03 Archived Contracts","HAI Robotics","Mutual NDA- HAI RoboticsREV1.docx","HAI Robotics/Mutual NDA- HAI RoboticsREV1.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","HAI Robotics","","",""
"03 Archived Contracts","HAI Robotics","Mutual NDA- HAI RoboticsREV1.pdf","HAI Robotics/Mutual NDA- HAI RoboticsREV1.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","","","HAI Robotics","","",""
"03 Archived Contracts","Harsco","Harsco- NDA(Signed).pdf","Harsco/Harsco- NDA(Signed).pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Harsco","2026-01-14","",""
"03 Archived Contracts","Heartland","Heartland NDA_Signed.pdf","Heartland/Heartland NDA_Signed.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","Heartland","2026-05-16","",""
"03 Archived Contracts","HEMI","Mutual NDA- HEMI.docx","HEMI/Mutual NDA- HEMI.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","HEMI","","",""
"03 Archived Contracts","Home Depot","Home Depot -Designed Conveyor Systems NDA.pdf","Home Depot/Home Depot -Designed Conveyor Systems NDA.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Home Depot","2026-01-14","",""
"03 Archived Contracts","HSP","DCS-HSP NDA_Signed.pdf","HSP/DCS-HSP NDA_Signed.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","HSP","2026-05-15","",""
"03 Archived Contracts","Hy-Tek","NDA_Hytek_Signed.pdf","Hy-Tek/NDA_Hytek_Signed.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","Hy-Tek","2026-05-16","",""
"03 Archived Contracts","HYTROL","MNDA DCS HYTROL Signed 8.26.2024.pdf","HYTROL/MNDA DCS HYTROL Signed 8.26.2024.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","8.26.2024","HYTROL","2026-01-14","",""
"03 Archived Contracts","ID Tech- Panther","Mutual NDA- ID Tech.docx","ID Tech- Panther/Mutual NDA- ID Tech.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","ID Tech- Panther","","",""
"03 Archived Contracts","Industrial Controls Electric (ICE)","Mutual NDA- ICE.docx","Industrial Controls Electric (ICE)/Mutual NDA- ICE.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Industrial Controls Electric (ICE)","","",""
"03 Archived Contracts","ISI","Mutual NDA-Modified-Signed 1-26-23.pdf","ISI/Mutual NDA-Modified-Signed 1-26-23.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","ISI","2026-01-14","",""
"03 Archived Contracts","J&J Services","Mutual NDA- J&J Services.docx","J&J Services/Mutual NDA- J&J Services.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","J&J Services","","",""
"03 Archived Contracts","JBT Automation","Mutual NDA- JBT Corp.docx","JBT Automation/Mutual NDA- JBT Corp.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","JBT Automation","","",""
"03 Archived Contracts","JDM Installers","Mutual NDA- JDM.docx","JDM Installers/Mutual NDA- JDM.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","JDM Installers","","",""
"03 Archived Contracts","Karl Storz","Karl Storz NDA_DCS Fully Executed 4-15-25.pdf","Karl Storz/Karl Storz NDA_DCS Fully Executed 4-15-25.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","Karl Storz","2026-05-15","",""
"03 Archived Contracts","Kasa Parcel Automation","Kasa NDA.docx","Kasa Parcel Automation/Kasa NDA.docx",".docx","2026-05-18","NDA","False","Unsigned","False","","","","Kasa Parcel Automation","","",""
"03 Archived Contracts","L3H","PIA 091.25 - L3H  Designed Conveyor Systems LLC_Fully Executed.pdf","L3H/PIA 091.25 - L3H  Designed Conveyor Systems LLC_Fully Executed.pdf",".pdf","2026-05-16","Other","True","Unsigned","False","","","","L3H","2026-05-16","",""
"03 Archived Contracts","Lantech","Mutual NDA- Lantech.docx","Lantech/Mutual NDA- Lantech.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Lantech","","",""
"03 Archived Contracts","Lenze","Lenze NDA_Signed.PDF","Lenze/Lenze NDA_Signed.PDF",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","Lenze","2026-05-15","",""
"03 Archived Contracts","Lewco","Lewo NDA _Signed.msg","Lewco/Lewo NDA _Signed.msg",".msg","2026-05-18","NDA","True","Unsigned","False","","","","Lewco","","",""
"03 Archived Contracts","Lewco","Lewo NDA _Signed.pdf","Lewco/Lewo NDA _Signed.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Lewco","2026-01-14","",""
"03 Archived Contracts","Lewo","Lewo NDA _Signed.pdf","Lewo/Lewo NDA _Signed.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","Lewo","2026-05-16","",""
"03 Archived Contracts","Margerum, Jay","Signed W9.pdf","Margerum, Jay/Signed W9.pdf",".pdf","2026-02-11","Tax-Form","True","Unsigned","False","","","","Margerum, Jay","2026-02-11","",""
"03 Archived Contracts","Material Flow Systems","Mutual NDA- Material Flow Systems.docx","Material Flow Systems/Mutual NDA- Material Flow Systems.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Material Flow Systems","","",""
"03 Archived Contracts","Material Handling Dynamics","Material Handling Dynamics NDA.docx","Material Handling Dynamics/Material Handling Dynamics NDA.docx",".docx","2026-05-18","NDA","False","Unsigned","False","","","","Material Handling Dynamics","","",""
"03 Archived Contracts","Matthews","DCS NDA 04262022 - counter-signed.pdf","Matthews/DCS NDA 04262022 - counter-signed.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","04262022","Matthews","2026-01-14","",""
"03 Archived Contracts","Matthews International","Non-Disclosure Agreement - Matthews International Rev 1 - SIGNED.pdf","Matthews International/Non-Disclosure Agreement - Matthews International Rev 1 - SIGNED.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","Matthews International","2026-05-16","",""
"03 Archived Contracts","MBD Automation","NDA_MBD Automation_Signed.pdf","MBD Automation/NDA_MBD Automation_Signed.pdf",".pdf","2026-05-16","NDA","True","Unsigned","False","","","","MBD Automation","2026-05-16","",""
"03 Archived Contracts","MCI Conveyor Solutions","Design Conveyor Systems NDA_Signed.pdf","MCI Conveyor Solutions/Design Conveyor Systems NDA_Signed.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","MCI Conveyor Solutions","2026-05-15","",""
"03 Archived Contracts","MCS Automation","Mutual NDA- MCS Automation.docx","MCS Automation/Mutual NDA- MCS Automation.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","MCS Automation","","",""
"03 Archived Contracts","Medline","Medline and DCS MNDA 05.13.25.pdf","Medline/Medline and DCS MNDA 05.13.25.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","05.13.25","Medline","2026-01-14","",""
"03 Archived Contracts","MERC","MERC_DCS-MNDA - counter-signed.pdf","MERC/MERC_DCS-MNDA - counter-signed.pdf",".pdf","2026-05-16","MNDA","True","Unsigned","False","","","","MERC","2026-05-16","",""
"03 Archived Contracts","Merc LLC","MERC_DCS-MNDA - counter-signed.pdf","Merc LLC/MERC_DCS-MNDA - counter-signed.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","Merc LLC","2026-01-14","",""
"03 Archived Contracts","MKD Electric","Mutual NDA- MKD Electric.docx","MKD Electric/Mutual NDA- MKD Electric.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","MKD Electric","","",""
"03 Archived Contracts","Montra","DCS Non-Disclosure Agreement (MONTRA) Executed.pdf","Montra/DCS Non-Disclosure Agreement (MONTRA) Executed.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Montra","2026-01-14","",""
"03 Archived Contracts","Nationwide Services","Mutual NDA- Nationwide.docx","Nationwide Services/Mutual NDA- Nationwide.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Nationwide Services","","",""
"03 Archived Contracts","Nerak","Nerak DCS Vendor Mutual NDA NERAK signed 11.06.25.pdf","Nerak/Nerak DCS Vendor Mutual NDA NERAK signed 11.06.25.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","11.06.25","Nerak","2026-01-14","",""
"03 Archived Contracts","Newcastle","Mutual NDA- Newcastle.docx","Newcastle/Mutual NDA- Newcastle.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Newcastle","","",""
"03 Archived Contracts","Nex Solutions","Nex Solutions_Signed NDA.pdf","Nex Solutions/Nex Solutions_Signed NDA.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Nex Solutions","2026-01-14","",""
"03 Archived Contracts","NorthAmCon","NorthAmCon Inc NDA.docx","NorthAmCon/NorthAmCon Inc NDA.docx",".docx","2026-05-18","NDA","False","Unsigned","False","","","","NorthAmCon","","",""
"03 Archived Contracts","Orvis","SIGNED - MNDA - Orvis - DCS LLC.pdf","Orvis/SIGNED - MNDA - Orvis - DCS LLC.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","Orvis","2026-01-14","",""
"03 Archived Contracts","Pacline","Mutual NDA- Pacline.docx","Pacline/Mutual NDA- Pacline.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Pacline","","",""
"03 Archived Contracts","Painters USA","Mutual NDA- Painters USA.docx","Painters USA/Mutual NDA- Painters USA.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Painters USA","","",""
"03 Archived Contracts","PetSmart","Designed Conveyor Systems LLC - Mutual NDA EXECUTED BY DCS.docx","PetSmart/Designed Conveyor Systems LLC - Mutual NDA EXECUTED BY DCS.docx",".docx","2026-05-18","MNDA","True","Unsigned","False","","","","PetSmart","","",""
"03 Archived Contracts","Pinnacle","Pinnacle Mutual NDA.docx","Pinnacle/Pinnacle Mutual NDA.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Pinnacle","","",""
"03 Archived Contracts","Pinnacle","Pinnacle Mutual NDA.pdf","Pinnacle/Pinnacle Mutual NDA.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","","","Pinnacle","","",""
"03 Archived Contracts","Platinum Electric","Mutual NDA- Platinum Electric.docx","Platinum Electric/Mutual NDA- Platinum Electric.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Platinum Electric","","",""
"03 Archived Contracts","PLS Pro's","PLS Pros Mutual NDA.docx","PLS Pro's/PLS Pros Mutual NDA.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","PLS Pro's","","",""
"03 Archived Contracts","PROOS","PROOS - DCS Mutual NDA.docx","PROOS/PROOS - DCS Mutual NDA.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","PROOS","","",""
"03 Archived Contracts","Pyramid Controls","Non-Disclosure Agreement - Matthews International Rev 1 - SIGNED.pdf","Pyramid Controls/Non-Disclosure Agreement - Matthews International Rev 1 - SIGNED.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","Pyramid Controls","2026-01-14","",""
"03 Archived Contracts","Pyramid Controls","Non-Disclosure Agreement - Matthews International Rev 1.pdf","Pyramid Controls/Non-Disclosure Agreement - Matthews International Rev 1.pdf",".pdf","2026-05-18","NDA","False","Unsigned","False","","","","Pyramid Controls","","",""
"03 Archived Contracts","Qimarox","Mutual NDA- Qimarox.docx","Qimarox/Mutual NDA- Qimarox.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Qimarox","","",""
"03 Archived Contracts","Rehan Qazi","Mutual NDA Rehan Qazi.pdf","Rehan Qazi/Mutual NDA Rehan Qazi.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","","","Rehan Qazi","","",""
"03 Archived Contracts","RJ Price","Mutual NDA RJ Price.docx","RJ Price/Mutual NDA RJ Price.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","RJ Price","","",""
"03 Archived Contracts","Road Dog","Roaddog_NDA_Signed.pdf","Road Dog/Roaddog_NDA_Signed.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","Road Dog","2026-05-15","",""
"03 Archived Contracts","Robotunits","Robotunits MNDA 03.31.26.pdf","Robotunits/Robotunits MNDA 03.31.26.pdf",".pdf","2026-05-15","MNDA","False","Unsigned","False","","","03.31.26","Robotunits","2026-05-15","",""
"03 Archived Contracts","Rockwell Automation","23052023 Mutual NDA DCS_Rockwell Automation_Final 6_1_23.docx","Rockwell Automation/23052023 Mutual NDA DCS_Rockwell Automation_Final 6_1_23.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","6_1_23","Rockwell Automation","","",""
"03 Archived Contracts","Rockwell Automation","23052023 Mutual NDA DCS_Rockwell Automation_Final 6_1_23.pdf","Rockwell Automation/23052023 Mutual NDA DCS_Rockwell Automation_Final 6_1_23.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","","6_1_23","Rockwell Automation","","",""
"03 Archived Contracts","Ryson","Ryson_NDA_Ryson.pdf","Ryson/Ryson_NDA_Ryson.pdf",".pdf","2026-05-15","NDA","False","Unsigned","False","","","","Ryson","2026-05-15","",""
"03 Archived Contracts","Sage Automation","Sage NDA Signed 8.14.23.pdf","Sage Automation/Sage NDA Signed 8.14.23.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","8.14.23","Sage Automation","2026-01-14","",""
"03 Archived Contracts","Savage Brothers","Mutual NDA - Savage Brothers.docx","Savage Brothers/Mutual NDA - Savage Brothers.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Savage Brothers","","",""
"03 Archived Contracts","Serve Electric","Mutual NDA- Serve Electric.docx","Serve Electric/Mutual NDA- Serve Electric.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Serve Electric","","",""
"03 Archived Contracts","Shipmonk","ShipMonk DCS MNDA.pdf","ShipMonk/ShipMonk DCS MNDA.pdf",".pdf","2026-01-14","MNDA","False","Unsigned","False","","","","Shipmonk","2026-01-14","",""
"03 Archived Contracts","Siemens","Non-Disclosure Agreement - Siemens 2019_unsigned.doc","Siemens/Non-Disclosure Agreement - Siemens 2019_unsigned.doc",".doc","2026-05-18","NDA","True","Unsigned","False","","","","Siemens","","",""
"03 Archived Contracts","Southeastern System Services","Mutual NDA- Southeastern System Services.docx","Southeastern System Services/Mutual NDA- Southeastern System Services.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Southeastern System Services","","",""
"03 Archived Contracts","Southworth","Mutual NDA- Southworth Products.docx","Southworth/Mutual NDA- Southworth Products.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Southworth","","",""
"03 Archived Contracts","Spring_SSK","SSK MNDA (Spring Automation)_fully executed.pdf","Spring_SSK/SSK MNDA (Spring Automation)_fully executed.pdf",".pdf","2026-01-14","MNDA","True","Unsigned","False","","","","Spring_SSK","2026-01-14","",""
"03 Archived Contracts","SRS Conveyor","Mutual NDA- SRS Conveyor.docx","SRS Conveyor/Mutual NDA- SRS Conveyor.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","SRS Conveyor","","",""
"03 Archived Contracts","SteelPro","Mutual NDA- SteelPro.docx","SteelPro/Mutual NDA- SteelPro.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","SteelPro","","",""
"03 Archived Contracts","StructShare","DCS Non-Disclosure Agreement-StructshareREV1.doc","StructShare/DCS Non-Disclosure Agreement-StructshareREV1.doc",".doc","2026-05-18","NDA","False","Unsigned","False","","","","StructShare","","",""
"03 Archived Contracts","StructShare","DCS Non-Disclosure Agreement-StructshareREV1.pdf","StructShare/DCS Non-Disclosure Agreement-StructshareREV1.pdf",".pdf","2026-05-18","NDA","False","Unsigned","False","","","","StructShare","","",""
"03 Archived Contracts","Swisslog","NDA 2.23.18 SA Signed.pdf","Swisslog/NDA 2.23.18 SA Signed.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","2.23.18","Swisslog","2026-01-14","",""
"03 Archived Contracts","Swisslog","NDA 2.23.18 SA.docx","Swisslog/NDA 2.23.18 SA.docx",".docx","2026-05-18","NDA","False","Unsigned","False","","","2.23.18","Swisslog","","",""
"03 Archived Contracts","Tenivus","Mutual NDA- Tenivus.docx","Tenivus/Mutual NDA- Tenivus.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Tenivus","","",""
"03 Archived Contracts","Terumo","Terumo_DCS_MNDA_Executed.pdf","Terumo/Terumo_DCS_MNDA_Executed.pdf",".pdf","2026-05-15","MNDA","True","Unsigned","False","","","","Terumo","2026-05-15","",""
"03 Archived Contracts","ThesisTech","DCS NDA 12.6.21_Signed.pdf","ThesisTech/DCS NDA 12.6.21_Signed.pdf",".pdf","2026-01-14","NDA","True","Unsigned","False","","","","ThesisTech","2026-01-14","",""
"03 Archived Contracts","Tiffin","Tiffin NDA_Signed.pdf","Tiffin/Tiffin NDA_Signed.pdf",".pdf","2026-05-15","NDA","True","Unsigned","False","","","","Tiffin","2026-05-15","",""
"03 Archived Contracts","ToolCraft","Mutual NDA- ToolCraft.docx","ToolCraft/Mutual NDA- ToolCraft.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","ToolCraft","","",""
"03 Archived Contracts","Trew","Mutual NDA- Final.docx","Trew/Mutual NDA- Final.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","Final","","Trew","","",""
"03 Archived Contracts","Trew","Mutual NDA- Final.pdf","Trew/Mutual NDA- Final.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","Final","","Trew","","",""
"03 Archived Contracts","Trimasys","Trimasys DCS MNDA 12.19.25 v1.docx","Trimasys/Trimasys DCS MNDA 12.19.25 v1.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","v1","12.19.25","Trimasys","","",""
"03 Archived Contracts","Trimasys","Trimasys DCS MNDA 12.19.25 v1.pdf","Trimasys/Trimasys DCS MNDA 12.19.25 v1.pdf",".pdf","2026-05-18","MNDA","False","Unsigned","False","","v1","12.19.25","Trimasys","","",""
"03 Archived Contracts","Trinity Controls","Mutual NDA- Trinity.docx","Trinity Controls/Mutual NDA- Trinity.docx",".docx","2026-05-18","MNDA","False","Unsigned","False","","","","Trinity Controls","","",""
